scenario,mode,seed,steps,topology,energy_family,size,coupling_count,initial_curvature_min,initial_curvature_max,initial_curvature_ratio,noise_magnitude,noise_cost_samples,accepted_steps,rejected_steps,acceptance_rate,delta_f90_steps,energy_initial,energy_final,energy_drop,noise_curvature_cost,noise_curvature_cost_draws,wall_time_sec
active_hinges,orthogonal,26,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,42,38,0.525,6,4.90418588718884,0.07385989845531499,4.830325988733525,0.0012123595399104983,0.0013026464831534718;0.0013180880790913817;0.00090901873288771367;0.0011909763855729369;0.0010008716650095125;0.0010402553807532162;0.00095954503719601375;0.00071988551379589566;0.0012582758498467577;0.0010463754325661814;0.0011801520855515462;0.0011462527360576876;0.00079452237791467859;0.00098203289754892503;0.0016410378038851953;0.00090586492358675735;0.0018975111696494685;0.00097868173863570307;0.0008803537199417597;0.0010971126067628729;0.0014761717202998355;0.0014589316630512184;0.00089943134899786274;0.0019213597150556216;0.0012712063509358604;0.0020894110346467219;0.0014435395510559107;0.001545209161648178;0.0013821837034076728;0.0008998619523034226;0.00082859400444843781;0.0013301444518775281,0.03709520003758371
active_hinges,orthogonal,27,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,48,32,0.6,6,2.9675029641065835,0.10880444332641505,2.8586985207801683,0.0013328920589812836,0.0011752723411285406;0.0014578591310781743;0.00133140763894524;0.0012613238548311505;0.0015251306218611938;0.0011866007231472484;0.0014429340674705369;0.0013163326614093925;0.0012446718494048897;0.0017119743123144855;0.0014215796447329906;0.0012062271936190353;0.0012700850987024405;0.0015207856659575887;0.0012379183329506703;0.00157831133845025;0.0010231267970801771;0.0013664446762260769;0.0019174974448312489;0.0012992989881842011;0.0012502391807536057;0.0015051253285858215;0.0016300759654179259;0.00095205021933545536;0.0010243635304619046;0.0011271792406421523;0.0013536944522562488;0.0010016811248658533;0.0011306844360861883;0.0012893138207171668;0.0015042110742044558;0.0013891451317487697,0.03598080016672611
active_hinges,orthogonal,28,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,46,34,0.575,7,4.978912227704621,0.10970371828459081,4.86920850942003,0.0010991974543049267,0.00087647020847792412;0.0013115871758186627;0.0011691849640885696;0.0015497819788502427;0.00073649515769703424;0.001025302366926772;0.0010489509483444064;0.00088237907982974273;0.00055597325382995486;0.00086718824210498912;0.0013476497452496908;0.0011205927321711116;0.0016086996494820895;0.0011812179641454874;0.001493504869281418;0.001010917864927849;0.001292527517477652;0.0011946300778790748;0.00093084836028492881;0.00094369679210891172;0.0012165710229493695;0.0014305115457322502;0.00086937688793842943;0.00086424355047616053;0.0010141711673421125;0.0010086735725244418;0.0013286363155730612;0.0010563335125109367;0.0010528090611705971;0.001305025582980015;0.00080182298595851752;0.0010785443836252462,0.03656430006958544
active_hinges,orthogonal,29,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,43,37,0.5375,6,3.3286663834118033,0.06072846513845452,3.267937918273349,0.0013644611695246651,0.0019711320440322501;0.00091361921372039539;0.0010467392774133775;0.0018800997101786551;0.0010450954882280455;0.0014813503855616228;0.0010505313967208571;0.0012410741689166109;0.0011378323244734883;0.0013940586042852229;0.0017536018056817397;0.001271108220146032;0.0016862226968675136;0.0010116225271213604;0.0010439398246193496;0.0022592369704640624;0.0014607689726067073;0.00077686545541106179;0.0019766248810198766;0.0014518194563288098;0.0013321956257339204;0.0020257158334499353;0.0011927278895142988;0.0010822016232689129;0.0012027063432625646;0.001213841834593042;0.0010805969531953474;0.0016877223566320366;0.0013542376996907015;0.0014608817283527911;0.0010942733719426271;0.0010823127413560644,0.033304400043562055
active_hinges,precision_orthogonal,0,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,48,32,0.6,7,4.418401857268783,0.06576790747645214,4.352633949792331,0.0007119988138143567,0.00094150326304010272;0.00063830936690168968;0.00081309035528912812;0.0006074745105208709;0.00058095067072569536;0.00099002903916704495;0.00068418176523379469;0.00051976704385941748;0.00066549056603217873;0.00084286583856877598;0.00057010871835464524;0.00066079139776899633;0.00071166781223166748;0.00057243216736641933;0.00073768668289157183;0.00096357931848754937;0.00055004419097226802;0.00069318045607887231;0.00088864768274393182;0.00079434549547112876;0.0006896727722956272;0.00080565697071850143;0.00078977420210541035;0.00073540765343832622;0.00060935239183428449;0.00059229260588830471;0.00071432736474872412;0.00049773016276804139;0.00083718622357004634;0.00095522343513487849;0.00056845681870525643;0.00056273509914626235,0.03595539997331798
active_hinges,precision_orthogonal,1,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,47,33,0.5875,6,4.922511189354346,0.10426681710679914,4.8182443722475465,0.0007471543336046414,0.00069158938098893858;0.0006613179161882568;0.00084216209519275616;0.00064498885885867015;0.000590915782895673;0.00063431635834371224;0.00059776421792155784;0.00062077418818735279;0.00067667750690472879;0.001163579843702401;0.00085404123105671222;0.00090980188974774923;0.00069163850782045328;0.00057062765128091492;0.00075069383162477445;0.00095914930184715259;0.00072929927551729896;0.00056230522646188953;0.00071576246765523354;0.00070576104249320953;0.0009411034429940028;0.00071979104061615129;0.00095134354142662456;0.00078029834292480294;0.00070591185762549139;0.00057952476597547369;0.00064105751308886089;0.00084259823345304732;0.0007509365665232953;0.0010941689977064014;0.00064083355267352841;0.00068820424565140957,0.033655600156635046
active_hinges,precision_orthogonal,2,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,49,31,0.6125,6,4.760542962328488,0.057094950843431976,4.703448011485056,0.0006553067508515173,0.00047959953835347398;0.00090149917239209815;0.00045128513533139523;0.00084198216206126828;0.00054631000027701468;0.00070934218813900921;0.00049076718290267144;0.00081586387239174977;0.00061968493658647733;0.00052453327686958833;0.00058011848360890652;0.00051501302095067667;0.0008218416767609406;0.00067591485843650581;0.00071940735278137305;0.00055281798576934315;0.00048753128843365503;0.00079997592416716974;0.00056513449407886703;0.0006003544987321336;0.00083717668396078202;0.00075920193089354902;0.00086888258515672621;0.00081039077127550562;0.00065916466032055307;0.00063231725510077359;0.00059473810317183049;0.00056487873882830083;0.00051772240937442301;0.00073092867841367435;0.00066346318932515808;0.00063197397240295663,0.034154599998146296
active_hinges,precision_orthogonal,3,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,48,32,0.6,6,3.566282815295249,0.06064808497456054,3.505634730320688,0.0007192536188504513,0.00070973740234258373;0.00061262416333045223;0.00067792671229123243;0.00060225034025843626;0.00074590274271752778;0.00077140949276178767;0.00085708660194155743;0.000625238224268339;0.00065471741114391294;0.00074295646578682775;0.00077550996729544889;0.00069727084118700953;0.00090028430636827624;0.0006836150202559698;0.00058008206396712239;0.00072071670755960025;0.00061078162738070318;0.00067014680908657198;0.00068003439502859917;0.00071677905062994063;0.00079159565013085364;0.00094946295350594877;0.00069925221397743921;0.00062932475658535286;0.0008553186334403337;0.00090483758732632941;0.00073535385796037994;0.00085464098477458321;0.0005672347771854396;0.0005696546285855064;0.0006936100341622673;0.00073075937997810984,0.03399999998509884
active_hinges,precision_orthogonal,4,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,43,37,0.5375,6,5.578526477439546,0.061038550831030595,5.517487926608515,0.0006707891702646028,0.00058403134989397148;0.00077170973220697841;0.00049909042175437653;0.00081030285004092247;0.00066187136210621748;0.00081086856561709165;0.00050899388070520962;0.00067652453270012746;0.00079706108977957077;0.00051792090435342911;0.00077231678432484541;0.0005865901633953771;0.00059185230552803291;0.00060731098126509176;0.00066173659074089133;0.00066157799303153276;0.00059634034696530295;0.00066442746631510045;0.0007164084670035325;0.00069971900944078118;0.00054616390604793558;0.00062067307128790676;0.00064678074926597631;0.00079040729203555451;0.00059915771211889836;0.00060303845155160239;0.0006439170770885823;0.00060763600660658967;0.00081326018967250286;0.00054681943226743163;0.0010708472536466054;0.00077989750970932129,0.03422480006702244
active_hinges,precision_orthogonal,5,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,39,41,0.4875,6,4.416862646081669,0.0730567069717325,4.343805939109936,0.0006180336645634959,0.00070437239405345576;0.00073742735043684005;0.00041074064381828529;0.00070145035713468581;0.00040336509450626716;0.00060954456516431308;0.00078303290034287016;0.00061874964705612931;0.00050698549766139294;0.00087326817456689335;0.0006611816151068223;0.00049848989747944901;0.00044634166523824269;0.0007547859171374671;0.00094495441038466431;0.00049030035659380824;0.00055505722265768143;0.00046371970387836024;0.00061385880703907771;0.00050703059014052705;0.00074560999879107073;0.00075390719263279595;0.00056374148171635591;0.00066108782465244213;0.00042475927921899062;0.00066562682276607576;0.00060273513140214499;0.00084765866002913198;0.0004735781458703644;0.00053867943874559728;0.00065031537041629393;0.00056472110939337296,0.03363710013218224
active_hinges,precision_orthogonal,6,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,52,28,0.65,6,4.640396190496566,0.15365983049029883,4.486736360006267,0.0007222715451392964,0.00084856212145711907;0.00074431035554090648;0.00097067493924459132;0.00075811264975140732;0.00066972586712672538;0.00081044496853269774;0.00070045934816976001;0.0010695284606517782;0.00076776868493988882;0.0006961827274969475;0.00059314499554793357;0.00054904910880219059;0.00079393750702621624;0.00073122351983466829;0.00072983672583233248;0.00062593700379109409;0.0006842693415936178;0.00084821022298067154;0.00050262113479013161;0.00080028450625153468;0.00075645797422830197;0.00063789943611566402;0.00080473335839839275;0.0007714435297998531;0.00097702724640244369;0.00079364175715213167;0.00070369189455080485;0.00054767853951739084;0.0005237771443906249;0.00054588584425029464;0.00056205979246225668;0.00059410873782711482,0.03537739999592304
active_hinges,precision_orthogonal,7,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,44,36,0.55,6,3.7595750622710624,0.16186102099202382,3.5977140412790387,0.0007482460056847023,0.00063928290704124574;0.00066671929230264007;0.00083340066202380707;0.00076047512539742805;0.00079635856081879152;0.00076065150327169916;0.00070379098061026501;0.00055247428785985678;0.00063745819855647024;0.0011908854251665144;0.00090772507446607151;0.0005559198032139734;0.00060254783025386277;0.00083681461493980347;0.0012822486371517462;0.00060822539134300282;0.00053831203398508806;0.0007869520479401584;0.00081441906602809817;0.00052600170782504782;0.00062719091101255187;0.0007807228260946035;0.00074450624792178632;0.00073743196579367895;0.00057893548339375627;0.00074174853095258764;0.00082362623568820348;0.00062866719544200033;0.00088253983860790502;0.00094988716441467692;0.00073034570395177109;0.00071760692844138267,0.03507059998810291
active_hinges,precision_orthogonal,8,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,53,27,0.6625,6,3.3541841009042623,0.12152899667340755,3.232655104230855,0.0005972561438152209,0.00069889502963260881;0.00098921407493845126;0.00042824887002482746;0.00055111343832910955;0.00063113729843962624;0.00055176785362349556;0.00053832683040794878;0.00055114868433803947;0.00051007342701345779;0.00071339692186048577;0.00053610882080210454;0.0006209836642891947;0.0006263784542329951;0.00050187214935346676;0.0004863579544948346;0.00053172613619051747;0.00073408068758161547;0.0004710343591769557;0.00064057945778085951;0.0005465715666576129;0.00050911099399102871;0.00067969857114213311;0.0005599087064469139;0.00067546039205489182;0.00064594197741255771;0.00050058852261788316;0.00056634290287775342;0.00058903537616401315;0.0005774252469277595;0.00049506799302509799;0.00096488574596464885;0.00048971449429418125,0.03515059989877045
active_hinges,precision_orthogonal,9,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,47,33,0.5875,6,6.1539678262156645,0.07490158428061605,6.079066241935048,0.0007987648976816258,0.00095518632830196809;0.00064509794650641564;0.0008602081504267674;0.00080069589059657102;0.00077096819245203892;0.00093474776821870576;0.00073935877443578294;0.00057685202217974468;0.00082938139910422549;0.00067966794651047385;0.00061824713604383022;0.00096090280688586457;0.00072119205582032542;0.00077222173579576808;0.00085074056741182803;0.00069234698410140566;0.00065703525172584312;0.00073652544251048575;0.00076418134049839777;0.0010341484033594686;0.00084471247631524209;0.0007817041820476166;0.00070314590829573395;0.00081131276034403113;0.00084276857325512331;0.00079270289443243399;0.00068269123548136685;0.00089931353873818536;0.00091400246309552733;0.0010863044859638188;0.00075289715083020725;0.00084921491412682799,0.035651300102472305
active_hinges,precision_orthogonal,10,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,42,38,0.525,6,3.904553689099313,0.11309718381070427,3.791456505288609,0.0007426778502493026,0.00058969152792599073;0.00082534558890225097;0.00070772585340169738;0.00071500975988706295;0.00082875645334894166;0.00073332110356965014;0.00061256804296989399;0.00084093380421133726;0.00067144065094885724;0.00080990382937518881;0.00072558431066482333;0.00061664036141125715;0.00073737728203742011;0.00070514098942851366;0.00078203663853474879;0.00074587414642246529;0.00078406084518292489;0.00079010686582676798;0.00086971063689263617;0.00063932983506783845;0.00077231063919490567;0.00083603618585229044;0.00071767794290530441;0.00075864222053323774;0.00080168092722753318;0.00084761690923918626;0.00089056654427766588;0.00069844315050344248;0.00070707412589709443;0.0006933570452022789;0.00071938293243321491;0.00059234405870125747,0.034461600007489324
active_hinges,precision_orthogonal,11,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,42,38,0.525,6,4.503948808833254,0.0968566836641526,4.407092125169101,0.0006637169480760731,0.0006517779808289507;0.00066308279151887795;0.00059572316591619619;0.00077000586832535827;0.0007567266752071339;0.00070914255377862979;0.00054391878207097136;0.0006812440976498587;0.00063293768883187769;0.00070973399330833211;0.00057725001886408322;0.00044525822345121524;0.00059321714204660283;0.00084595192040767429;0.00076723669461620323;0.00069881773884968587;0.00070916030315492165;0.0005191938479098923;0.00073686959391101848;0.00073019042295125066;0.00052139287600234648;0.00066587909334708806;0.00056702406787592467;0.00059088663113300393;0.00086462058559882179;0.00053567463690218093;0.00069242797371803666;0.0007793301324447758;0.0006117330033696837;0.00059429560945031476;0.00076706083763768932;0.00071117738735573908,0.03433790011331439
active_hinges,precision_orthogonal,12,80,chain_with_pair_hinges,piecewise_quadratic,12,17,0.25,8.0,32.0,0.02,32,44,36,0.55,7,5.7317372108353535,0.12423598346822184,5.607501227367131,0.0006859573423090523,0.0006869109727815015;0.00065095836243858585;0.00084150693034384212;0.0006328080223988174;0.0007645430205288035;0.00060351069787457131;0.00056777345107191944;0.00066805554748011861;0.0007816426529816356;0.00056348939592738932;0.0006475811359591472;0.00073447144904315953;0.0006783319311316721;0.00084621054654935451;0.00060281714020138974;0.00059550001699348485;0.00061773691389335631;0.00089231534741660836;0.00063924832304541944;0.00062188193829288189;0.00064522227875059822;0.00077036477656936876;0.00093357693196350505;0.00071590099948061687;0.00062141617000713789;0.00068073871256744912;0.00067865003594302594;0.00063694027570094245;0.00062630959011342842;0.00064919348449020951;0.00076831018619566958;0.00058671771575406545,0.03372129984200001
